sensitivity_type,sensitivity_label,scope,individual,common_parameter_min,common_parameter_max,pearson_gdis_profile,spearman_gdis_profile,mean_abs_gdis_difference,primary_gdis_peak_parameter,sensitivity_gdis_peak_parameter,gdis_peak_shift,absolute_gdis_peak_shift,primary_abs_peak_landmark_error,sensitivity_abs_peak_landmark_error,primary_transition_energy_peak_parameter,sensitivity_transition_energy_peak_parameter,transition_energy_peak_shift,absolute_transition_energy_peak_shift,gdis_peak_within_0p05_of_primary
window,sensitivity_w500_s125,shared_backbone,18855,0.015474063,0.32977252999999995,0.9360536977873315,0.7372553160850572,0.025984457628410708,0.318528025,0.320307625,0.0017795999999999923,0.0017795999999999923,0.012580625000000012,0.014360225000000004,0.0360830635,0.0356055705,-0.0004774929999999955,0.0004774929999999955,True
window,sensitivity_w500_s125,shared_backbone,18858,0.0095748565,0.34665075,0.9617388836005575,0.7974252388038208,0.016776087462328747,0.32565376,0.32664941000000003,0.0009956500000000146,0.0009956500000000146,0.054626600000000025,0.05562225000000004,0.0186478625,0.0159883605,-0.002659502000000001,0.002659502000000001,True
window,sensitivity_w500_s125,shared_backbone,18870,0.0080951605,0.34296365,0.9857948562465914,0.9911432822925166,0.01085052978374613,0.3340394599999999,0.33403945999999995,5.551115123125783e-17,5.551115123125783e-17,0.07520402999999992,0.07520402999999998,0.017458625,0.0158656715,-0.0015929534999999974,0.0015929534999999974,True
window,sensitivity_w500_s125,shared_backbone,18907,0.01519234325,0.336015195,0.9321556009585433,0.9847511160178564,0.04118895963241185,0.3309404999999999,0.329119695,-0.0018208049999999254,0.0018208049999999254,0.02662145999999993,0.024800655000000005,0.0457722565,0.0406830585,-0.005089197999999996,0.005089197999999996,True
window,sensitivity_w500_s125,shared_backbone,18912,0.008955918,0.36722317,0.9674463295939189,0.98022675562809,0.01455797133321146,0.335774065,0.33277602500000003,-0.0029980399999999796,0.0029980399999999796,0.023147585000000026,0.020149545000000046,0.043407945,0.042474321999999995,-0.0009336230000000084,0.0009336230000000084,True
window,sensitivity_w500_s125,shared_backbone,19093,0.013475829,0.34232361499999997,0.9735396189336301,0.9755226803628857,0.006214141976537057,0.334479725,0.33212258,-0.002357145000000005,0.002357145000000005,0.023660294999999998,0.021303149999999993,0.052113965,0.0464478015,-0.005666163500000002,0.005666163500000002,True
window,sensitivity_w500_s125,shared_backbone,19108,0.0146285165,0.277475635,0.868623449087241,0.7058297892766284,0.11580948031347597,0.094669163,0.0918839945,-0.0027851685000000043,0.0027851685000000043,0.19897483700000002,0.2017600055,0.0260334975,0.0256957155,-0.0003377819999999983,0.0003377819999999983,True
window,sensitivity_w500_s125,shared_backbone,19127,0.0109060585,0.36243774,0.9852099403194421,0.9313834781356501,0.012120829887187214,0.33235078,0.33400518999999995,0.0016544099999999395,0.0016544099999999395,0.024388940000000026,0.026043349999999965,0.036633253,0.0213456775,-0.015287575499999997,0.015287575499999997,True
window,sensitivity_w500_s125,shared_backbone,19159,0.0128644025,0.39586788,0.7142289334223199,0.981606105697691,0.034919991974337386,0.05158148,0.0553604105,0.0037789304999999995,0.0037789304999999995,0.2831953,0.2794163695,0.0464336405,0.046677442,0.00024380150000000156,0.00024380150000000156,True
window,sensitivity_w500_s125,shared_backbone,19190,0.00989419175,0.35799055999999996,0.8526029837701476,0.8403809340949455,0.018148758289439754,0.350328935,0.33719755500000004,-0.01313137999999997,0.01313137999999997,0.03762016499999998,0.024488785000000013,0.0199573914999999,0.018062033499999998,-0.0018953579999999026,0.0018953579999999026,True
window,sensitivity_w500_s125,shared_backbone,19193,0.0108174745,0.349963905,0.9824989776025304,0.9681320981135697,0.0073216797181262765,0.336639285,0.33562707,-0.001012214999999983,0.001012214999999983,0.008486555000000007,0.007474340000000024,0.017528632,0.04223679,0.024708158000000004,0.024708158000000004,True
window,sensitivity_w500_s125,shared_backbone,19209,0.0110863435,0.365858085,0.8575104661344912,0.9550728171650746,0.03647403841632239,0.330622675,0.331589635,0.0009669600000000167,0.0009669600000000167,0.047107874999999966,0.04807483499999998,0.0226253125,0.31998795,0.2973626375,0.2973626375,True
dimension,5PC,cf_extension,18489,0.0093122065,0.3976131499999999,0.5151041318468219,0.8887027312436998,0.05615438658601628,0.32632022,0.32265318,-0.0036670400000000103,0.0036670400000000103,0.029645085000000015,0.033312125000000026,0.04513121,0.0432921105,-0.0018390994999999966,0.0018390994999999966,True
dimension,5PC,cf_extension,18508,0.008214258,0.44899516,0.8057953911229255,0.65404438228665,0.027966428730747978,0.3362863499999999,0.44899516,0.1127088100000001,0.1127088100000001,0.07533691000000009,0.03737190000000001,0.3362863499999999,0.33441730000000003,-0.0018690499999998722,0.0018690499999998722,False
dimension,5PC,cf_extension,18511,0.008324772000000001,0.430135935,0.863529905468011,0.4936986511784188,0.0336977604985325,0.404366925,0.33945672,-0.064910205,0.064910205,0.031065810000000083,0.033844394999999916,0.0281686935,0.0281686935,0.0,0.0,False
dimension,5PC,cf_extension,18517,0.0107778705,0.349083435,0.5258972658776179,0.3202507560120962,0.07311107186306363,0.328531825,0.328531825,0.0,0.0,0.007360800000000001,0.007360800000000001,0.0320469414999999,0.033864463,0.0018175215000000994,0.0018175215000000994,True
dimension,5PC,cf_extension,18520,0.013443681499999999,0.43961087,0.9309782763648428,0.6783702779244467,0.024872026418390272,0.42513638,0.013443681499999999,-0.4116926985,0.4116926985,0.034994709999999984,0.3766979885,0.0134436814999999,0.013443681499999999,9.8879238130678e-17,9.8879238130678e-17,False
dimension,5PC,cf_extension,18855,0.01420406175,0.447423815,0.21052746822935586,0.2407207795324725,0.05993900645877744,0.447423815,0.447423815,0.0,0.0,0.04343311500000002,0.04343311500000002,0.447423815,0.0324072235,-0.41501659150000003,0.41501659150000003,True
dimension,5PC,cf_extension,18907,0.014147929,0.430679515,0.7093791085469705,0.687523448375174,0.04668770947619521,0.33790776,0.33399455,-0.00391321,0.00391321,0.04388734,0.04780055,0.33253816,0.33253816,0.0,0.0,True
dimension,5PC,cf_extension,18912,0.0080636965,0.3958911149999999,0.7587751398418511,0.6196672586761388,0.04387703500104368,0.33438474,0.32849905,-0.005885689999999999,0.005885689999999999,0.03408770999999999,0.03997339999999999,0.043407945,0.32644171499999997,0.28303376999999996,0.28303376999999996,True
dimension,5PC,cf_extension,19093,0.012019524,0.446863455,0.5077844762090032,0.42522190755052075,0.06328639390742355,0.3366336049999999,0.42813813,0.09150452500000011,0.09150452500000011,0.0733418950000001,0.018162630000000013,0.052113965,0.04455111,-0.007562855,0.007562855,False
dimension,5PC,cf_extension,19127,0.009876764,0.450146245,0.7246037739892843,0.2982049632794125,0.03616772274584096,0.33329255,0.044109644,-0.289182906,0.289182906,0.07604822,0.365231126,0.335034185,0.0336087375,-0.3014254475,0.3014254475,False
dimension,5PC,cf_extension,19159,0.011886392999999999,0.4574558749999999,0.7530761141181364,0.8937378198051168,0.02972276244544446,0.392594765,0.3884102,-0.004184565000000029,0.004184565000000029,0.04262038499999998,0.04680495000000001,0.0492892825,0.0464336405,-0.0028556420000000055,0.0028556420000000055,True
dimension,5PC,cf_extension,19190,0.008986359499999999,0.4541094,0.8154129992566206,0.36070119521912347,0.05050675701913041,0.4541094,0.35865243,-0.09545696999999997,0.09545696999999997,0.03838596,0.05707100999999998,0.4541094,0.021451731,-0.432657669,0.432657669,False
dimension,5PC,cf_extension,19193,0.009603269,0.44356114,0.9442643636463196,0.34743608697739164,0.025530685737259126,0.335981865,0.42716621,0.091184345,0.091184345,0.05767799499999998,0.03350635000000002,0.3374431,0.041864194,-0.295578906,0.295578906,False
dimension,5PC,cf_extension,19209,0.010101056,0.3712456,0.604037278494302,-0.13533490135842174,0.04794883977636954,0.33153374,0.042193083,-0.289340657,0.289340657,0.01929755999999999,0.308638217,0.0226253125,0.0226253125,0.0,0.0,False
dimension,5PC,cm_extension,18489,0.0093122065,0.73342248,0.023444202344470817,0.179648442375078,0.1623578882775296,0.73342248,0.38787249,-0.34554999,0.34554999,0.29013833,0.055411659999999974,0.04513121,0.0432921105,-0.0018390994999999966,0.0018390994999999966,False
dimension,5PC,cm_extension,18499,0.0105001885,0.6397139000000001,0.8114330964753775,0.9121347861565784,0.03573577659832598,0.37102573,0.38182713,0.010801400000000017,0.010801400000000017,0.023648840000000004,0.012847439999999988,0.0252816145,0.026195626,0.000914011499999999,0.000914011499999999,True
dimension,5PC,cm_extension,18505,0.012318797499999999,0.7460287,0.61049122105595,0.5525882974127585,0.05610013744060042,0.3175279749999999,0.306339865,-0.011188109999999918,0.011188109999999918,0.24124697500000009,0.252435085,0.042544889,0.043967178,0.0014222890000000002,0.0014222890000000002,True
dimension,5PC,cm_extension,18508,0.008214258,0.82214742,0.8672684865760799,0.5917692123073968,0.02696366450085167,0.33957605,0.35822733,0.018651279999999992,0.018651279999999992,0.3197993499999999,0.30114806999999993,0.337310255,0.33618587,-0.0011243850000000055,0.0011243850000000055,True
dimension,5PC,cm_extension,18511,0.008324772000000001,0.63081645,0.8625503058533529,0.903797244755916,0.017620842440622772,0.416084185,0.397217275,-0.018866910000000015,0.018866910000000015,0.010782255000000018,0.029649165000000033,0.0281686935,0.022711377499999998,-0.005457316000000004,0.005457316000000004,True
dimension,5PC,cm_extension,18517,0.0107778705,0.7437650849999999,0.6413927179170067,0.48859444151106407,0.049508131220472706,0.37059814,0.37059814,0.0,0.0,0.09539516999999997,0.09539516999999997,0.0320469414999999,0.020948207,-0.011098734499999898,0.011098734499999898,True
dimension,5PC,cm_extension,18520,0.013443681499999999,0.5861136,0.9589131443473695,0.9014217827485239,0.021558065607286837,0.31272839,0.013443681499999999,-0.2992847085,0.2992847085,0.12384455,0.42312925850000005,0.0134436814999999,0.013443681499999999,9.8879238130678e-17,9.8879238130678e-17,False
dimension,5PC,cm_extension,18855,0.01420406175,0.420748335,0.7069889940697249,0.694430182882926,0.05294199261082081,0.420748335,0.420748335,0.0,0.0,0.019398764999999984,0.019398764999999984,0.0360830635,0.0324072235,-0.0036758399999999997,0.0036758399999999997,True
dimension,5PC,cm_extension,18858,0.008778636,0.679256945,0.8070797564291513,0.955742523880382,0.02737882053719198,0.3247392,0.39093937,0.06620017,0.06620017,0.16562752999999997,0.09942735999999996,0.0186478625,0.0291647145,0.010516852,0.010516852,False
dimension,5PC,cm_extension,18870,0.0072889432,0.37247054,0.7271566628697781,0.7910791532664521,0.03782933131428446,0.35579095,0.36324911000000004,0.007458160000000047,0.007458160000000047,0.0014569700000000019,0.006001190000000045,0.017458625,0.0158656715,-0.0015929534999999974,0.0015929534999999974,True
dimension,5PC,cm_extension,18907,0.014147929,0.42500528,0.866947405706978,0.9398231651706428,0.03763580195527136,0.33734034,0.34232643500000004,0.004986095000000024,0.004986095000000024,0.0658436,0.06085750499999998,0.33467607,0.33467607,0.0,0.0,True
dimension,5PC,cm_extension,18912,0.0080636965,0.8515687000000001,0.9487272325254456,0.769859741755868,0.014690978560016684,0.3319578749999999,0.33195787499999996,5.551115123125783e-17,5.551115123125783e-17,0.18251282500000005,0.182512825,0.043407945,0.33195787499999996,0.28854992999999995,0.28854992999999995,True
dimension,5PC,cm_extension,19093,0.012019524,0.8289179200000001,0.717009523524773,0.5694853357653722,0.04269610496085198,0.33180962,0.41896172,0.08715209999999995,0.08715209999999995,0.3018141649999999,0.21466206499999996,0.052113965,0.04455111,-0.007562855,0.007562855,False
dimension,5PC,cm_extension,19193,0.009603269,0.43576476,0.6315163890310612,0.5178080929294868,0.11275675579479133,0.34249922,0.349623225,0.007124004999999989,0.007124004999999989,0.03166297499999998,0.024538969999999993,0.3401068499999999,0.34010684999999996,5.551115123125783e-17,5.551115123125783e-17,True
dimension,5PC,cm_extension,19209,0.010101056,0.49666047,0.7979864260804486,0.5705597849565592,0.04153676403976304,0.394765225,0.41508137,0.020316145000000008,0.020316145000000008,0.0017501100000000824,0.02206625500000009,0.0226253125,0.0226253125,0.0,0.0,True
dimension,5PC,shared_backbone,18489,0.0093122065,0.32634978,0.8479082585901051,0.7542299236787788,0.03920262626467465,0.0497425255,0.046949789,-0.0027927365000000037,0.0027927365000000037,0.23809274449999998,0.24088548099999998,0.0432921105,0.0432921105,0.0,0.0,True
dimension,5PC,shared_backbone,18499,0.0105001885,0.345389095,0.8608132374932643,0.4108001728027648,0.04465296670090102,0.329159395,0.329159395,0.0,0.0,0.09741406500000002,0.09741406500000002,0.026195626,0.026195626,0.0,0.0,True
dimension,5PC,shared_backbone,18505,0.012318797499999999,0.3372085999999999,0.38714225397758234,-0.2192379398070369,0.0883530181594134,0.3089079,0.304652455,-0.004255445000000024,0.004255445000000024,0.04000730000000002,0.035751855,0.042544889,0.041346585500000005,-0.0011983034999999975,0.0011983034999999975,True
dimension,5PC,shared_backbone,18508,0.008214258,0.3386987,0.8111419283687599,0.14539663034608552,0.03333111513329986,0.3386987,0.33677691,-0.0019217900000000343,0.0019217900000000343,0.013193115000000033,0.011271324999999999,0.3386987,0.3386987,0.0,0.0,True
dimension,5PC,shared_backbone,18511,0.008324772000000001,0.34631432,0.7268194935189037,0.6520858253732059,0.038990989416422296,0.23301977,0.33928721,0.10626744000000002,0.10626744000000002,0.03547976,0.07078768000000002,0.027544216,0.0281686935,0.0006244775000000015,0.0006244775000000015,False
dimension,5PC,shared_backbone,18517,0.0107778705,0.3413911,0.8976920488972454,0.7446850669610714,0.0504507337913018,0.32965499,0.32965499,0.0,0.0,0.05109284999999997,0.05109284999999997,0.0320469414999999,0.033864463,0.0018175215000000994,0.0018175215000000994,True
dimension,5PC,shared_backbone,18520,0.013443681499999999,0.340759455,0.8725867622379496,0.49089540632650114,0.04794604345023274,0.31473276,0.013443681499999999,-0.3012890785,0.3012890785,0.014798340000000021,0.28649073849999995,0.0134436814999999,0.013443681499999999,9.8879238130678e-17,9.8879238130678e-17,False
dimension,5PC,shared_backbone,18855,0.01420406175,0.33273144,0.3830803777401444,0.4216829069265108,0.057996213489629654,0.318528025,0.037820409,-0.280707616,0.280707616,0.012580625000000012,0.268126991,0.0360830635,0.0324072235,-0.0036758399999999997,0.0036758399999999997,False
dimension,5PC,shared_backbone,18858,0.008778636,0.34914847,0.895392699514579,0.6973209811356981,0.03308115040688944,0.32565376,0.179480755,-0.14617300500000002,0.14617300500000002,0.054626600000000025,0.091546405,0.0186478625,0.0291647145,0.010516852,0.010516852,False
dimension,5PC,shared_backbone,18870,0.0072889432,0.35179528,0.7639550709074139,0.5714499111985791,0.047157822625275174,0.3340394599999999,0.07804807999999999,-0.2559913799999999,0.2559913799999999,0.07520402999999992,0.18078734999999999,0.017458625,0.0158656715,-0.0015929534999999974,0.0015929534999999974,False
dimension,5PC,shared_backbone,18907,0.014147929,0.337738305,0.7009019683949095,0.8222443239091823,0.08492231419983616,0.3309404999999999,0.29075496,-0.04018553999999991,0.04018553999999991,0.02662145999999993,0.013564079999999978,0.0457722565,0.0361600985,-0.009612157999999996,0.009612157999999996,True
dimension,5PC,shared_backbone,18912,0.0080636965,0.3727237,0.6379501460768734,0.4469482071713147,0.05921830692134364,0.335774065,0.33118159999999996,-0.0045924650000000455,0.0045924650000000455,0.023147585000000026,0.01855511999999998,0.043407945,0.029115947000000003,-0.014291998,0.014291998,True
dimension,5PC,shared_backbone,19093,0.012019524,0.346556335,0.900187137544481,0.7900323525176403,0.030127322227237366,0.334479725,0.334479725,0.0,0.0,0.023660294999999998,0.023660294999999998,0.052113965,0.04455111,-0.007562855,0.007562855,True
dimension,5PC,shared_backbone,19108,0.013453955,0.29461435,0.9936781132654342,0.9544130946095137,0.01863252748693627,0.094669163,0.094669163,0.0,0.0,0.19897483700000002,0.19897483700000002,0.0260334975,0.0244636185,-0.0015698789999999997,0.0015698789999999997,True
dimension,5PC,shared_backbone,19127,0.009876764,0.3644500699999999,0.8228386625304179,0.5948512456199299,0.04055113921416129,0.33235078,0.044109644,-0.288241136,0.288241136,0.024388940000000026,0.263852196,0.036633253,0.0189555265,-0.017677726499999998,0.017677726499999998,False
dimension,5PC,shared_backbone,19159,0.011886392999999999,0.401277645,0.543453144322999,0.8576612105793692,0.031002986588392616,0.05158148,0.05158148,0.0,0.0,0.2831953,0.2831953,0.0464336405,0.0456203875,-0.0008132529999999999,0.0008132529999999999,True
dimension,5PC,shared_backbone,19190,0.008986359499999999,0.364080545,0.9421938909686737,0.5835729851677627,0.023025137627996097,0.350328935,0.0483792795,-0.3019496555,0.3019496555,0.03762016499999998,0.26432949050000004,0.0199573914999999,0.021451731,0.0014943395000001011,0.0014943395000001011,False
dimension,5PC,shared_backbone,19193,0.009603269,0.35780535,0.8771057369657238,0.5613252052032832,0.029875987091255916,0.336639285,0.044914679,-0.291724606,0.291724606,0.008486555000000007,0.283238051,0.017528632,0.016577836,-0.0009507960000000003,0.0009507960000000003,False
dimension,5PC,shared_backbone,19209,0.010101056,0.365858085,0.7528087462950098,-0.21073527576441223,0.041691047677599145,0.330622675,0.042193083,-0.28842959199999996,0.28842959199999996,0.047107874999999966,0.24132171700000002,0.0226253125,0.0226253125,0.0,0.0,False
dimension,10PC,cf_extension,18489,0.0093122065,0.3976131499999999,0.6661787285420901,0.9752830605289684,0.051336028879005687,0.32632022,0.32632022,0.0,0.0,0.029645085000000015,0.029645085000000015,0.04513121,0.046949789,0.0018185790000000007,0.0018185790000000007,True
dimension,10PC,cf_extension,18508,0.008214258,0.44899516,0.8821922961167422,0.8915090481447703,0.022563809933539354,0.3362863499999999,0.33531351499999995,-0.0009728349999999497,0.0009728349999999497,0.07533691000000009,0.07630974500000004,0.3362863499999999,0.33441730000000003,-0.0018690499999998722,0.0018690499999998722,True
dimension,10PC,cf_extension,18511,0.008324772000000001,0.430135935,0.8669658024094521,0.8036622665962655,0.02971961149757825,0.404366925,0.404366925,0.0,0.0,0.031065810000000083,0.031065810000000083,0.0281686935,0.027544216,-0.0006244775000000015,0.0006244775000000015,True
dimension,10PC,cf_extension,18517,0.0107778705,0.349083435,0.6892862348145845,0.9570527528440452,0.05692726936677622,0.328531825,0.33288892999999997,0.004357104999999972,0.004357104999999972,0.007360800000000001,0.011717904999999973,0.0320469414999999,0.032046941499999995,9.71445146547012e-17,9.71445146547012e-17,True
dimension,10PC,cf_extension,18520,0.013443681499999999,0.43961087,0.9717780096099414,0.9641376662026591,0.013232695996631504,0.42513638,0.42513638,0.0,0.0,0.034994709999999984,0.034994709999999984,0.0134436814999999,0.013443681499999999,9.8879238130678e-17,9.8879238130678e-17,True
dimension,10PC,cf_extension,18855,0.01420406175,0.447423815,0.5414477053485405,0.17147679162866605,0.05602041907938691,0.447423815,0.447423815,0.0,0.0,0.04343311500000002,0.04343311500000002,0.447423815,0.034213902500000004,-0.4132099125,0.4132099125,True
dimension,10PC,cf_extension,18907,0.014147929,0.430679515,0.9653102745720642,0.8630142562280995,0.03067457704573846,0.33790776,0.340534315,0.002626554999999975,0.002626554999999975,0.04388734,0.04126078500000002,0.33253816,0.33399455,0.001456389999999974,0.001456389999999974,True
dimension,10PC,cf_extension,18912,0.0080636965,0.3958911149999999,0.7102775454298296,0.9380959055344885,0.03159235612188595,0.33438474,0.33438474,0.0,0.0,0.03408770999999999,0.03408770999999999,0.043407945,0.021238442500000003,-0.0221695025,0.0221695025,True
dimension,10PC,cf_extension,19093,0.012019524,0.446863455,0.6148290928884261,0.8430336485383766,0.05732111960675248,0.3366336049999999,0.33153412000000004,-0.005099484999999848,0.005099484999999848,0.0733418950000001,0.07844137999999995,0.052113965,0.052113965,0.0,0.0,True
dimension,10PC,cf_extension,19127,0.009876764,0.450146245,0.7485871939459793,0.07464349829597274,0.042579094292365664,0.33329255,0.044109644,-0.289182906,0.289182906,0.07604822,0.365231126,0.335034185,0.044109644,-0.290924541,0.290924541,False
dimension,10PC,cf_extension,19159,0.011886392999999999,0.4574558749999999,0.9457327605974492,0.9668456775308403,0.021662539322890226,0.392594765,0.05158148,-0.341013285,0.341013285,0.04262038499999998,0.38363367,0.0492892825,0.0464336405,-0.0028556420000000055,0.0028556420000000055,False
dimension,10PC,cf_extension,19190,0.008986359499999999,0.4541094,0.7831746917776313,0.3085477847645562,0.05379731234660703,0.4541094,0.33874388499999997,-0.11536551500000003,0.11536551500000003,0.03838596,0.07697955500000003,0.4541094,0.020789867,-0.433319533,0.433319533,False
dimension,10PC,cf_extension,19193,0.009603269,0.44356114,0.8809388926266907,0.30550261604185663,0.03495740431039297,0.335981865,0.32738432,-0.008597544999999984,0.008597544999999984,0.05767799499999998,0.06627553999999997,0.3374431,0.024793087499999998,-0.3126500125,0.3126500125,True
dimension,10PC,cf_extension,19209,0.010101056,0.3712456,0.6946999314340292,0.5920610569769116,0.04061627269253097,0.33153374,0.33153374,0.0,0.0,0.01929755999999999,0.01929755999999999,0.0226253125,0.0226253125,0.0,0.0,True
dimension,10PC,cm_extension,18489,0.0093122065,0.73342248,0.9722038818609177,0.8754668074689195,0.014240117918807088,0.73342248,0.38787249,-0.34554999,0.34554999,0.29013833,0.055411659999999974,0.04513121,0.046949789,0.0018185790000000007,0.0018185790000000007,False
dimension,10PC,cm_extension,18499,0.0105001885,0.6397139000000001,0.8664519795730757,0.9458727979647674,0.023997346935787044,0.37102573,0.361967145,-0.009058585000000008,0.009058585000000008,0.023648840000000004,0.03270742500000001,0.0252816145,0.0252816145,0.0,0.0,True
dimension,10PC,cm_extension,18505,0.012318797499999999,0.7460287,0.9704918298956942,0.8910344165506647,0.014415561133713662,0.3175279749999999,0.306339865,-0.011188109999999918,0.011188109999999918,0.24124697500000009,0.252435085,0.042544889,0.043967178,0.0014222890000000002,0.0014222890000000002,True
dimension,10PC,cm_extension,18508,0.008214258,0.82214742,0.9478772743324512,0.7754040224643594,0.010345510698127622,0.33957605,0.343895265,0.004319214999999987,0.004319214999999987,0.3197993499999999,0.31548013499999994,0.337310255,0.33618587,-0.0011243850000000055,0.0011243850000000055,True
dimension,10PC,cm_extension,18511,0.008324772000000001,0.63081645,0.9627484992355514,0.9275311284980559,0.015236939528903285,0.416084185,0.397217275,-0.018866910000000015,0.018866910000000015,0.010782255000000018,0.029649165000000033,0.0281686935,0.027544216,-0.0006244775000000015,0.0006244775000000015,True
dimension,10PC,cm_extension,18517,0.0107778705,0.7437650849999999,0.9264140911627025,0.8161248019968318,0.02592527961184722,0.37059814,0.37059814,0.0,0.0,0.09539516999999997,0.09539516999999997,0.0320469414999999,0.032046941499999995,9.71445146547012e-17,9.71445146547012e-17,True
dimension,10PC,cm_extension,18520,0.013443681499999999,0.5861136,0.9679179048566614,0.9756532424518791,0.017860196587770685,0.31272839,0.32872809000000003,0.015999700000000006,0.015999700000000006,0.12384455,0.10784484999999999,0.0134436814999999,0.013443681499999999,9.8879238130678e-17,9.8879238130678e-17,True
dimension,10PC,cm_extension,18855,0.01420406175,0.420748335,0.8510991292621992,0.8124921038736619,0.02645169414355822,0.420748335,0.420748335,0.0,0.0,0.019398764999999984,0.019398764999999984,0.0360830635,0.034213902500000004,-0.0018691609999999942,0.0018691609999999942,True
dimension,10PC,cm_extension,18858,0.008778636,0.679256945,0.8144734312679403,0.9265050640810253,0.02494213290928598,0.3247392,0.39093937,0.06620017,0.06620017,0.16562752999999997,0.09942735999999996,0.0186478625,0.0186478625,0.0,0.0,False
dimension,10PC,cm_extension,18870,0.0072889432,0.37247054,0.6671571104165388,0.8189948639178226,0.047872663085327505,0.35579095,0.35579095,0.0,0.0,0.0014569700000000019,0.0014569700000000019,0.017458625,0.0158656715,-0.0015929534999999974,0.0015929534999999974,True
dimension,10PC,cm_extension,18907,0.014147929,0.42500528,0.9761294691232173,0.9987972927566839,0.030800779585676705,0.33734034,0.33467607,-0.002664270000000024,0.002664270000000024,0.0658436,0.06850787000000003,0.33467607,0.33467607,0.0,0.0,True
dimension,10PC,cm_extension,18912,0.0080636965,0.8515687000000001,0.9655397482096516,0.7839159026544424,0.009895492997786602,0.3319578749999999,0.33195787499999996,5.551115123125783e-17,5.551115123125783e-17,0.18251282500000005,0.182512825,0.043407945,0.043407945,0.0,0.0,True
dimension,10PC,cm_extension,19093,0.012019524,0.8289179200000001,0.6010376626899586,0.6852654922478759,0.05848609973363776,0.33180962,0.53824843,0.20643880999999997,0.20643880999999997,0.3018141649999999,0.09537535499999994,0.052113965,0.052113965,0.0,0.0,False
dimension,10PC,cm_extension,19193,0.009603269,0.43576476,0.9930158422213936,0.6606261220179522,0.008304762363426125,0.34249922,0.349623225,0.007124004999999989,0.007124004999999989,0.03166297499999998,0.024538969999999993,0.3401068499999999,0.34010684999999996,5.551115123125783e-17,5.551115123125783e-17,True
dimension,10PC,cm_extension,19209,0.010101056,0.49666047,0.9313390886964842,0.816750732011712,0.02509155404193792,0.394765225,0.41508137,0.020316145000000008,0.020316145000000008,0.0017501100000000824,0.02206625500000009,0.0226253125,0.0226253125,0.0,0.0,True
dimension,10PC,shared_backbone,18489,0.0093122065,0.32634978,0.9538100469716706,0.9170477607641723,0.01260071464370405,0.0497425255,0.0497425255,0.0,0.0,0.23809274449999998,0.23809274449999998,0.0432921105,0.046949789,0.0036576784999999973,0.0036576784999999973,True
dimension,10PC,shared_backbone,18499,0.0105001885,0.345389095,0.8629412303174345,0.7391853309652954,0.05222982854887565,0.329159395,0.329159395,0.0,0.0,0.09741406500000002,0.09741406500000002,0.026195626,0.0252816145,-0.000914011499999999,0.000914011499999999,True
dimension,10PC,shared_backbone,18505,0.012318797499999999,0.3372085999999999,0.9751995034234426,0.5890888494215907,0.019591917930484832,0.3089079,0.320035665,0.011127765000000012,0.011127765000000012,0.04000730000000002,0.051135065000000035,0.042544889,0.041346585500000005,-0.0011983034999999975,0.0011983034999999975,True
dimension,10PC,shared_backbone,18508,0.008214258,0.3386987,0.9556841276579209,0.7927349877598041,0.015271841559211099,0.3386987,0.33677691,-0.0019217900000000343,0.0019217900000000343,0.013193115000000033,0.011271324999999999,0.3386987,0.33677691,-0.0019217900000000343,0.0019217900000000343,True
dimension,10PC,shared_backbone,18511,0.008324772000000001,0.34631432,0.9290190170874586,0.7949076945231123,0.02699322326883781,0.23301977,0.304904895,0.07188512500000002,0.07188512500000002,0.03547976,0.03640536500000002,0.027544216,0.027544216,0.0,0.0,False
dimension,10PC,shared_backbone,18517,0.0107778705,0.3413911,0.9513288842910782,0.9654932078913262,0.036864962356802485,0.32965499,0.32965499,0.0,0.0,0.05109284999999997,0.05109284999999997,0.0320469414999999,0.33742103,0.30537408850000014,0.30537408850000014,True
dimension,10PC,shared_backbone,18520,0.013443681499999999,0.340759455,0.9710237093807353,0.9600587529400469,0.026789992147673355,0.31473276,0.318436085,0.0037033249999999795,0.0037033249999999795,0.014798340000000021,0.018501665,0.0134436814999999,0.013443681499999999,9.8879238130678e-17,9.8879238130678e-17,True
dimension,10PC,shared_backbone,18855,0.01420406175,0.33273144,0.6548836815220994,0.5934150626410022,0.03337163165741146,0.318528025,0.318528025,0.0,0.0,0.012580625000000012,0.012580625000000012,0.0360830635,0.034213902500000004,-0.0018691609999999942,0.0018691609999999942,True
dimension,10PC,shared_backbone,18858,0.008778636,0.34914847,0.8760836869306158,0.7764892238275811,0.036581015527193554,0.32565376,0.179480755,-0.14617300500000002,0.14617300500000002,0.054626600000000025,0.091546405,0.0186478625,0.0186478625,0.0,0.0,False
dimension,10PC,shared_backbone,18870,0.0072889432,0.35179528,0.8765193454549531,0.723683770940335,0.04452021980590644,0.3340394599999999,0.07804807999999999,-0.2559913799999999,0.2559913799999999,0.07520402999999992,0.18078734999999999,0.017458625,0.019446269500000002,0.0019876445000000034,0.0019876445000000034,False
dimension,10PC,shared_backbone,18907,0.014147929,0.337738305,0.8299413477464918,0.9791822589161426,0.08234096875238256,0.3309404999999999,0.33094049999999997,5.551115123125783e-17,5.551115123125783e-17,0.02662145999999993,0.026621459999999986,0.0457722565,0.0457722565,0.0,0.0,True
