scope,individual,transition_id,transition_weight,parameter,gdis,potential
cf_extension,18489,T3_CF,0.18,0.31007466,0.8066672720618913,1.6378088414266623
cf_extension,18489,T3_CF,0.18,0.31486061,0.8100492030179107,1.6574654496711099
cf_extension,18489,T3_CF,0.18,0.31857947,0.8093257577259535,1.6820101067770412
cf_extension,18489,T3_CF,0.18,0.32265318,0.8249605638155514,1.6995814021745688
cf_extension,18489,T3_CF,0.18,0.32632022,0.8380811182851522,1.7013574131227427
cf_extension,18489,T3_CF,0.18,0.32973573,0.829026227464087,1.6913163587296887
cf_extension,18489,T3_CF,0.18,0.33368955499999997,0.788429851292411,1.9566544054334865
cf_extension,18489,T3_CF,0.18,0.33869167,0.7182287340609533,1.352742988939938
cf_extension,18489,T3_CF,0.18,0.3436947,0.6275665676216673,0.9462693735872233
cf_extension,18489,T3_CF,0.18,0.35093111,0.5453092265809858,0.7313303643438587
cf_extension,18489,T3_CF,0.18,0.35723773000000003,0.4993401984656185,0.6446258758118251
cf_extension,18489,T3_CF,0.18,0.363584295,0.5238157567288788,0.6669732215345958
cf_extension,18489,T3_CF,0.18,0.36982890999999996,0.5890231998939691,0.8770995065075176
cf_extension,18489,T3_CF,0.18,0.377403975,0.6602891733958958,1.142689677730057
cf_extension,18489,T3_CF,0.18,0.386348755,0.7157218402906751,1.340048744674582
cf_extension,18489,T3_CF,0.18,0.39761314999999997,0.7334293636343229,1.2578554252929226
cf_extension,18489,T3_CF,0.25,0.0093122065,0.008050960807385722,0.008272389763859592
cf_extension,18489,T3_CF,0.25,0.011328037999999999,0.24736876106266995,0.285425019310091
cf_extension,18489,T3_CF,0.25,0.01302681,0.39672193531742395,0.5011959418773164
cf_extension,18489,T3_CF,0.25,0.0143263495,0.47522799757753703,0.6427918367557092
cf_extension,18489,T3_CF,0.25,0.015519297,0.5020044618488971,0.7063091218558329
cf_extension,18489,T3_CF,0.25,0.0168322035,0.4979337432971356,0.6848297897235099
cf_extension,18489,T3_CF,0.25,0.017914324000000002,0.4836065749205346,0.6427953492143427
cf_extension,18489,T3_CF,0.25,0.018963782,0.4755588932159741,0.6230882985721333
cf_extension,18489,T3_CF,0.25,0.020058662499999998,0.48648264091678817,0.6434174999680177
cf_extension,18489,T3_CF,0.25,0.021111653,0.5186522505096914,0.7138205489018395
cf_extension,18489,T3_CF,0.25,0.022325962,0.5624900344704631,0.8299933599521406
cf_extension,18489,T3_CF,0.25,0.023459155500000002,0.6066202490793666,0.9649910688109781
cf_extension,18489,T3_CF,0.25,0.0243989695,0.6415894392807688,1.0523849214445535
cf_extension,18489,T3_CF,0.25,0.025694407,0.6622425051460541,1.0895960309612662
cf_extension,18489,T3_CF,0.25,0.027024850500000003,0.6701754105663793,1.103321645846053
cf_extension,18489,T3_CF,0.25,0.0284677495,0.6712974163815952,1.1037210038514056
cf_extension,18489,T3_CF,0.25,0.030000875,0.6721544670483881,1.1058005431619788
cf_extension,18489,T3_CF,0.25,0.031603558000000004,0.6746485611383821,1.1224790322080596
cf_extension,18489,T3_CF,0.25,0.032827143,0.6790289235549659,1.140720064679476
cf_extension,18489,T3_CF,0.25,0.034369566500000004,0.6854147286494869,1.1582423544103246
cf_extension,18489,T3_CF,0.25,0.0358856165,0.6935225406955643,1.17975924140009
cf_extension,18489,T3_CF,0.25,0.037017264,0.7033857780332462,1.2133758352591157
cf_extension,18489,T3_CF,0.25,0.0385723355,0.71625415776765,1.2569297824140202
cf_extension,18489,T3_CF,0.25,0.040326014,0.7322448722756952,1.3128576113877646
cf_extension,18489,T3_CF,0.25,0.0418761535,0.7499618593490234,1.380999853624317
cf_extension,18489,T3_CF,0.25,0.0432921105,0.7673794236544582,1.4601435762904704
cf_extension,18489,T3_CF,0.25,0.04513121,0.7821786295083701,1.5308538644300282
cf_extension,18489,T3_CF,0.25,0.046949789,0.7917473453892091,1.5761692344268277
cf_extension,18489,T3_CF,0.25,0.0497425255,0.7943816834099238,1.5923545821998404
cf_extension,18489,T3_CF,0.25,0.0530543255,0.7900769043356456,1.570533274696827
cf_extension,18489,T3_CF,0.25,0.060854992,0.781008747988221,1.5203917354476468
cf_extension,18489,T3_CF,0.25,0.07096665299999999,0.770365994129947,1.464207130511936
cf_extension,18489,T3_CF,0.25,0.08510867999999999,0.760770450453205,1.420390056911911
cf_extension,18489,T3_CF,0.25,0.11337672,0.7544793984907447,1.3985279243234807
cf_extension,18489,T3_CF,0.25,0.167147585,0.7523347586184493,1.3968475217897192
cf_extension,18489,T3_CF,0.25,0.20183552,0.754028417035726,1.403091322117911
cf_extension,18489,T3_CF,0.25,0.22430557,0.7585068151038454,1.4207897684045088
cf_extension,18489,T3_CF,0.25,0.240892615,0.7649530280027179,1.4464684980266218
cf_extension,18489,T3_CF,0.25,0.25259418499999997,0.7725334554065563,1.4800483266603617
cf_extension,18489,T3_CF,0.25,0.26397637500000004,0.780557993840504,1.5162012383482093
cf_extension,18489,T3_CF,0.25,0.2719585,0.7880108049452392,1.5552603969314658
cf_extension,18489,T3_CF,0.25,0.28112985,0.7940678490697634,1.5836655076775317
cf_extension,18489,T3_CF,0.25,0.28750427,0.7982069919151072,1.6033224552462453
cf_extension,18489,T3_CF,0.25,0.29457911999999997,0.800707695418019,1.6153362440393098
cf_extension,18489,T3_CF,0.25,0.29996205,0.8022315718198456,1.6196775271406
cf_extension,18489,T3_CF,0.25,0.30501105,0.804020533899213,1.6246846790168545
cf_extension,18489,T3_CF,0.25,0.31007466,0.8066672720618913,1.6378088414266623
cf_extension,18489,T3_CF,0.25,0.31486061,0.8100492030179107,1.6574654496711099
cf_extension,18489,T3_CF,0.25,0.31857947,0.8093257577259535,1.6820101067770412
cf_extension,18489,T3_CF,0.25,0.32265318,0.8249605638155514,1.6995814021745688
cf_extension,18489,T3_CF,0.25,0.32632022,0.8380811182851522,1.701357413122743
cf_extension,18489,T3_CF,0.25,0.32973573,0.829026227464087,1.6913163587296887
cf_extension,18489,T3_CF,0.25,0.33368955499999997,0.788429851292411,1.9566544054334865
cf_extension,18489,T3_CF,0.25,0.33869167,0.7182287340609533,1.352742988939938
cf_extension,18489,T3_CF,0.25,0.3436947,0.6275665676216673,0.9462693735872233
cf_extension,18489,T3_CF,0.25,0.35093111,0.5453092265809858,0.7313303643438587
cf_extension,18489,T3_CF,0.25,0.35723773000000003,0.4993401984656185,0.6446258758118251
cf_extension,18489,T3_CF,0.25,0.363584295,0.5238157567288788,0.6669732215345958
cf_extension,18489,T3_CF,0.25,0.36982890999999996,0.5890231998939691,0.8770995065075176
cf_extension,18489,T3_CF,0.25,0.377403975,0.6602891733958958,1.142689677730057
cf_extension,18489,T3_CF,0.25,0.386348755,0.7157218402906751,1.340048744674582
cf_extension,18489,T3_CF,0.25,0.39761314999999997,0.7334293636343229,1.2578554252929226
